,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
4352,Nadine F.,1,3,"The pizza and service here are very good, but I found it less satisfying than the $5 gyros I can get on the street.",12/5/2008,365,1154,3,hHDltEEGlvuhRjDvfbYpqg
4353,Matthew W.,0,4,"Very good New York Style Pizza.  Due to the history and the fact that every tourist knows about this place, expect to wait for a while and pay handsomely for your pizza, but it's definitely worth the wait.  Even with all the people in the restaurant, the layout is great as it doesn't have that busy touristy feel, and our service the other night was very good.IMHO, it's better than Grimaldi's in Brooklyn, but still not the best pizza in the city.",5/22/2011,42,9,0,3G5_jC6Cm77ZQSOwnLowlQ
4354,Jay T.,0,4,There's going to be a wait since it is a touristy spot. Good NY pizza! The crust is definitely good and the marghertia pie is yummy in the tummy.,12/18/2014,0,75,0,HzbzXCDobmBh5N14ov8W7A
4355,Richard C.,0,4,"So, I went after looking at all the guide books, reading reviews here on Yelp, and asking folks on the street.  Don't know how I never realized that they don't do pizza by-the-slice, so I ended up ordering an entire 14"" pizza for myself.  Met the owner, I believe, only after looking like the lost tourist that I was.  Said it would take 20 minutes, so I walked around the corner and returned to wait a few more minutes for my expected masterpiece.  I got my pizza fresh out of the brick oven (I love brick oven pizza alla napolitano-style (should have figured the family was from Napoli).I hurried out of there with my fresh, steaming-hot pie topped with half pepperoni (surprised how small the pepperoni was) and half ricotta/spinach.  My first bite at the playground around the corner on Mulberry St.  was one filled with skepticism.  Is this truly the ""Best Pizza in the World"" as Zagat's claims?  I don't think so.  It was better than any NYC pizza I had so far on my trip (ate at 3 different places) and the freshness of the ingredients was definitely evident.  It was just good, not great (of course, I compare every pizza I eat these days to my favorite places in Napoli).I devoured the pizza best I could, but had some leftovers that didn't taste as good the second time around.  Overall, I can say this is the best New York pizza this So Cal man has eaten.  I think my experience would have been different with other ingredients.",6/19/2008,107,122,0,_ohccCXtemB2dXszTONj1w
4356,Janel Y.,0,3,"Had to have some pizza while in the Big Apple so tonight's dinner was dedicated to Lombardi's. There was less than a 5 minute wait for our party of 3 tonight...and that was at prime dinner eating time. We were led through the innards of Lombardi's and I was surprised at actually how big it is.We decided on a large with homemade meatballs, sausage and mushrooms ($23) as well as an appetizer of bruschetta ($9). The bruschetta was okay, 4 big squares with fresh tomatoes on top. The pie overall was okay. The best topping out of the 3 we ordered was definitely the homemade meatballs which was soft and tender and didn't taste artificial like those Costco frozen ones. They use fresh mozzarella and there's a thin cover of sauce on the pie. The dough is super thin but I found it tasted rather salty. As the pie gets cold, it gets harder to cut and is pretty chewy.It's a popular place, don't get me wrong. Lots of old school pictures on the walls add a definite local feel. I'm glad I got my pizza in NYC...now on to having a hot dog.",4/12/2009,299,1407,1628,Wb5Gs_FpWDYjrhn0luPd3A
4357,Tracy K.,0,2,"I used to love this place. Recently had a friend visiting and suggested we meet at Lombardi's. I arrived early (as I almost always do) and had a seat at the bar. While sitting and enjoying my beer I was watching the front door, anxiously awaiting my friend's arrival. It wasn't very crowded and at that point there were no one in the waiting area. As I glanced at the door I see something moving out of the corner of my eye. I do a double take, sure enough a mouse, just hanging out in the waiting area. I suppressed my urge to jump up on my bar stool and scream like a little school girl and, instead, quietly call over the bartender and inform him of the situation. He thanks me for being so cool about everything and offers to buy my next round. My friend arrived and we were seated, though he assured me he would send the drink to my table it never arrived. While we were eating the only thing I could think about was the darn mouse and I couldn't wait to get out of there. I'm realistic and know things like this happen just about everywhere, but it was enough to cause me to stay away. I'll just be at John's on Bleeker when I need my pizza fix!",4/21/2010,28,97,8,v-MSmR4gObTkdKiW-lp96A
4358,Jay G.,0,5,"The best pizza yet to touch my lips.I heard about this place from many of my friends. I was surprised by the amount of recommendations to visit one place so I figured it was a sign.After shopping all day in Soho my feet were tired, I was extremely hungry, my head hurt, and my stomach was mad at me for skipping our lunch time and abusing it.It was around 2:30pm, I was with 2 of my closest friends in the world, and the aroma filled the air. Walking in we were greeted by a hostess and were seated quickly. It was actually dead quiet in there and I was worried that the place wouldn't live up to the hype since it wasn't busy. The decor was what I imagined it to be. Small round and square tables, white and red checkered table cloths, a small dark wooded bar, and pictures of what I assume to be the owner with family, friends, and celebrities.We ordered a peperoni, and a margherita pizza. It was amazing. The tomato sauce was fresh, the cheese was creamy, the crust was thin, and that charcoal oven gives it all an amazing taste. I imagine pizzas in Italy taste similar to this as everything was simple yet very fresh and tasty. It is my favorite pie in Manhattan and so far the world.Overall, you have to come here. The prices are just right and the taste is outstanding. Whenever I eat pizza anywhere, I always compare the pie to those found here. The oldest pizzeria in America and possibly the best and most authentic.",4/8/2009,162,164,20,-m0KTRk0c901-4b-BN34Gg
4359,Katherine D.,0,3,"I've been here a couple of times and to be honest, Lombardi's lost it. Their pizza just isn't the same as it used to be. All the NYC tourists get a kick out of it though...I hate tourists. Anyways, if you want to get amazing, authentic thin crust pizza, I suggest John's Pizzeria on Bleecker street.",3/5/2012,1,9,3,zJ270FBD8j8Rcjj2-doKmQ
4360,Robert M.,0,4,"There was a topic on Atlanta Yelp about 'what would make your day' and the first thing that came to mind for me was a nice slice of Lombardi's za.  Boy do I miss NY za.  The right crisp, the right chew, the right char, amazing sauce, quality cheese, fresh toppings, you name it.  While Lombardi's is not one of the top za joints in NYC anymore, it still is a great za.Don't complain if you have to wait, you sometimes have to wait for the best things in life.  It is worth the wait so zip the mouth and quit the whining!  If you don't want to wait, I'm sure there is a freaking Domino's around the corner that would love your business!  Conveyor belt special, $4.99!!!   Don't let the door hit you in the ass!",5/22/2008,250,511,30,v9ZgIl22Q813cCfv1e9RLw
4361,Nicole C.,0,3,"Pretty good pizza.  We ordered ours with extra cheese and pepperoni.  I think I was expecting too much, so I was slightly disappointed with the first impression.  Don't get me wrong, it's damn fine pizza (and we ate all of it), it just didn't shatter the universe or anything. I'd probably check out another pizza place, just for comparisons sake.",4/20/2010,17,57,175,IDDb6QuDZmtMJbKbvDvFmQ
4362,Gracie-C Y.,0,4,"Before you're even allowed to write a review about this place, a large man by the name of Pauly with a thick ""york-talian"" accent will approach you to ensure a few things are mentioned:-It's the first pizzeria in the US, you can't escape this fact once you're inside the restaurant because it's written down just about everywhere.-The oven is coal (not wood) fired, so it gets blazing hot... hellfire hot.-Don't ever bad-mouth the place or Pauly will pay you and yours a visit.  Brass-knuckle sandwich will be complimentary.Interior's what you would expect in a restaurant that's over a century old.  The dining areas are broken up into a maze of rooms spanning the entire building.  Not the most ergonomic floor-plan, but probably the result of decades of adding little bits and pieces onto the structure.  One of the benefits of this odd arrangement is that you may even get a chance to walk through the kitchen to get to your dining area as we did.  We saw the oven and felt the heat.I think I got a glimpse of what hell would feel like standing next to those flames... that and hearing wifey yap into my ear all night long.My control pizza is always the margherita.  You can't get any simpler than mozzarella, basil, and tomato.  As with all things in life, the simplest things are oftentimes the hardest to perfect.Lombardi's definitely gets it right.  They've got a paper-thin crust that's crispy and chewy.  The sauce is punchy but not overwhelming.  And the mozzarella and basil are fresh.  All ingredients are laid out in perfect proportion so you get the right amount with each bite.A top quality pie, my friends.Tell your server that Pauly sent you... that way, they'll know what to do with your bodies.",12/21/2008,76,307,2,XI6H8T2gF5Ujvf3K4rUWvg
4363,Sam B.,0,4,"It is good pizza. It is not 'the best in the world"" or even ""the best in NYC"", but it is good. I will not name places with better pizza, lest you think I am an undercover yelping agent for them, but trust me, better exists. The history of this places is obviously appealing. If you are standing in line outside to soak up the history, that is ok, but if you are in line for ""the best  pizza"" you are misinformed.Also, do not order the breadsticks. They are horrible. I could roll up a slice of white bread, heat it in my pocket, and serve it to you with a side of ketchup and it would be better. I dont know how they could be so off.",7/14/2009,30,122,2,Ksy5G7Kq4zR170_za0ezLg
4364,laura l.,0,2,"Please out of towners, don't waste your limited time and meals here.  The pizza is mediocre.  Whole foods is better.  Seriously.",6/9/2012,9,43,84,zIsiSoYaeHNsVza0VKmAWw
4365,Stephen M.,0,2,"As a guy born and bred in the Bronx, I've eaten my share of pizza- both good and bad. While the pizza was OK, there are a certainly a lot better than this here, as one Yelper called it, ""tourist trap."" The sauce was tasty, but the cheese was awfully light. It certainly is not worth the wait, and oh, be wary -- CASH only, which I learned to my surprise!",12/3/2011,40,153,20,xXjS-aJzxrCp2OuWelWGJA
4366,Rich U.,0,5,"Simply superb Neapolitan style pizza!  The hype is justified.  I know, you're thinking: Why should we listen to this tourist Western New Yorker?  Because I've been here over twenty times, and I've scoped out authentic pizza all over the Northeast and Naples, Italy.  I'm not infallible, but I consider myself something of a pizza connoisseur.I would argue that this is the best NYC pizza (even better than Grimaldi's, Totonno's, John's) and the second best pizza in the Northeast after Sal's in New Haven. But unlike Sal's, they don't act like they're doing you a favor by allowing you to enter. The service is very good and the pizza is elite-level.  Don't load it up with multiple toppings.  Stick to Margherita with one or two basic toppings (I recommend either pepperoni or calamata olives).  The simpler the pie, the better.The wait can be rough if you time it wrong.  Euro-tourists with strong currencies have made this a tough table to get at peak dining times, but they've expanded recently and the line moves fairly fast.  Oh, and bring back the simple oil/vinegar dressing on the basic starter salad.",12/13/2008,41,123,8,N52nbyDKZte4PUfJVNpkGQ
4367,Shahrooz H.,0,3,"I'll sum up Lombardi's for you in two simple words: Expensive - OverratedYes their pizza is good and yes any pizza lover must visit there at least once. After all it's America's first pizza joint.As for their pizza, it was good but nothing special. I've had much better pizza all over NYC by the slice.Their prices are way over priced and not worth the money they charge.The pizza was hot and their crust was really good but it lacked enough cheese (even for NY style).Like I said above, it's a must for pizza lovers but I wouldn't go back unless I was in the area. Being that I'm from the Bay Area, it's not likely to happen anytime soon ;-)",8/29/2010,33,114,16,cRIR8JlgztlRvvRe__kyVQ
4368,Daisy M.,0,4,The pizza is pretty amazing.I can't figure out why it is so good.It is as good as the one that I had in Rome.,7/18/2010,0,293,73,A-CMzcNDshQ676Gloa4Gvg
4369,Michael P.,0,3,"Presented as one the best pizza places in the city by numerous reviews and through word of mouth, I had high expectations for Lombardi's that, sadly, weren't warranted in my opinion. Yes, it's a pretty good pizza. And I love brick-oven thin crust. But, I was a little disappointed since it was built up so high. Service was as attentive as it could be, on account of the full house, and I will probably go back if given another chance. I just won't be expecting the world on a thin crust pizza. 3.0-3.5 stars. Good not great.",7/30/2009,77,177,77,rZu5M6e0KtjGJfy_-YqCPQ
4370,Jo M.,0,4,Great NY style pizza. No complaints. Love the fresh cheese melted on top of my thin slice. Tomato sauce is nice and zesty. Doesn't fill you up.,5/8/2012,306,335,74,xU4silHWZGOWz92hPIdFpQ
4371,Tricia S.,0,5,"I walked in thinking we could just get a slice... but this is a sit down place. However - QUICK service and DELICIOUS pizza. We ordered the margarita pizza - YUM. I'll be back.FYI - cash only, but they have an ATM.",6/6/2010,106,203,113,0egK5ylmjI_kHsYVjo2XDg
4372,Pen O.,0,5,"As I kid, I used to live down the block from this place.  We used to go every Sunday after Mass at St. Patrick's. The pizza is still #1 in NY.  Absolutely love this place. Excellent pizza, fast service, good prices.  What else can you ask for?",1/12/2012,0,27,0,u3SdmTEQ_ytlljfn2BaG4w
4373,Angela C.,0,4,"Although this place has turned into a tourist attraction, I admit it's delicious.  My boyfriend and I ordered a large margherita pizza and finished it with no problem.My biggest problem was the ridiculous wait..not for a table but for my pizza!  It wasn't even busy..no line at the door and lots of empty tables.  We sat down, got our water, and ordered immediately.  45 minutes my pizza comes out.  45 minutes for a pizza?I'm hoping this was just a one time thing.  The fresh mozzarella and tomato sauce is saving them from dropping down to 3 stars.",8/12/2009,48,91,2,1EkaoefNA83ZJgOzerMdlQ
4374,Justin L.,1,3,"Ahhh the mother of NY pizza...it should have been much better.  Went here with some friends awhile back and got a regular 18"" pie.  The fresh mozzarella was good but not great, the sauce was tasty (little overspiced, but w/e), they were cheap on the basil (also not distributed evenly), and the crust had a dirty coal taste to it.  Let say that I love coal oven pizza, probably more than any other type, b/c of the superior crust it can create when used properly.  This just had a dirty taste to it, which is a shame b/c it wasn't bad otherwise.  Ultimately the sauce saved it, but this could've been great if someone who knows how to use a coal oven had made it.  The place has a very touristy feel to it, and the service isn't good.  This piece of history deserves better.",8/4/2009,900,1007,34,HJdFNtGwRUpDI6KvorA4cw
4375,Alice K.,0,4,"I had been avoiding Lombardi's since I was always under the impression that I'd have to wait forever to get a seat.""NOT TRUE"" said my colleague when I asked her for recommendations on where I should take an out of town guest for great New York style pizza... and she was RIGHT!Maybe it was raining, past normal dinner time and there were only 2 of us, we got seated right away.  We shared a large pie with 1/2 spinach & mushroom and 1/2 pepperoni & sausage.  Both combinations were delicious and the crust had a great balance of crunchy, chewy & salty.It was a bit pricey for pizza but I would definitely consider going back.",12/9/2012,39,18,1,OhwZzBQtYYc-P8vtbuN2HA
4376,Are M.,0,2,"2 stars seems slightly low but the saying says ""Meh. Ive expected better"" and that is literally how I felt.  I guess I pumped myself up for so long and expected such amaziness from this place that when it was not happening, I was sad. I went on a weeknight and was seated immediately, walked through the entire restaurant to the back of the second room.  Shared a pizza with sausage and mushroom and it was plenty to eat for 2 people.  Slightly undercooked which I generally like but something just wasn't doing it for me.  Edible for sure, even pretty good, but deliciously the best pizza in town, it was not.  I also got a sangria which was a sad excuse for one.  A tiny cup, no fruit, no buzz.  Boo.  Waitress was not receptive to us being there at all.  Side note, they only take cash but ""luckily"" you just have to walk outside to the ATM.",10/24/2009,154,229,24,Rx5wlM90yMao96Kke_y7xg
4377,Bugs B.,0,3,"I have to agree with Marla G. It's overrated. Don't get me wrong, it's not terrible, but not as great as I expected it to be since Lombardi's the 1st licensed pizzeria joint. House pinot grigio is awful.",9/23/2008,232,434,177,Dd3EKYgkkNnd5hV9hBMkYQ
4378,Kat N.,0,5,"I don't think I've ever come across a type of food that brings such fervent debate. Subjectivity is taken to a whole new level when it comes to pizza, but I think in the end, there might be too many factors and preferences involved. Thickness of crust, amount of cheese, sauce, authentic coal oven vs. regular oven -- they all make for varied formulas and results.All I have to say is, New Yorkers have it so good. Maybe it was because Lombardi's was the first slice of official NY pie I had back in '02, but it should be a crime for pizza joints to bake their pies in anything but a coal brick oven. This is where I go every time I get to go to NY. I actually loved it when Lombardi's was just a tiny rustic shoebox, before it expanded into a larger, glossier restaurant. I love that the crust is slightly charred, tastes sooo good that way. And the sauce is just about perfect, robust and good enough that you don't really need anything beyond the cheese. I can almost taste that slice of (pie) heaven right now. So sad you are 2,000+ miles away ...",6/18/2007,187,305,223,V0qwAiyCh8iDkOIccO-FgA
4379,Jay T.,0,4,"Often touted as some of the best pizza in new york city, and one of the original new york style pizzas, this was on my list of places to go.It was good, great, but short of the what I like to call ""sex-in-my-mouth-good."" Restaurant-style pizza, where you order a whole pie instead of just a slice.The service is awesome, waiters are friendly and helpful. Pizza takes a while to come, but that's cause they put some effort into it.So, the dough is of high quality, and the toppings are decent. What MAKES the pizza is how good the sauce on the pizza is. It is phenomenal. The mozzarella cheese they use is also of above average quality. Highly Recommended. But prepared to be slightly let-down after all the hype.",7/12/2010,2,24,0,qorDsqZrzhtnmJb6uuA8zQ
4380,Stephanie F.,0,2,"ABSURDLY OVERRATED.I did my research on yelp trying to find the ""best pizza in nyc"". This is ""gourmet-ish"" pizza.  The sauce is nothing special, the cheese is alright, the crust is decent.To this day, I haven't had a single slice of pizza in NYC that has beaten ""Papa's Tomato Pies"" in Trenton, NJ.  It is now the oldest pizza place in the country.Before you say I'm wrong, try it.  I tried Lombardi's and you're wrong. Give Papa's a chance, you won't regret it.--- And if anyone tells you it's ""Delorenzo's"" in Trenton that's the best, it's because they haven't tried Papa's.  Delorenzo's is the Papa Johns of Trenton Tomato Pies.  Just because everyone has heard of it doesn't make it good.  That's how I feel about Lombardi's as well.  I know there's gotta be a better pizza place out there I just don't know about it yet. Always willing to try new places! Any reccomendations?Also, ""Maruca's Pizza"" on the Seaside boardwalk has the best cheese you can imagine.These aren't the most glamorous places to visit for a slice of pizza but you must try them if you love pizza.I bring many of my friends from the city that have tried to out pizza me and as soon as they have a taste they admit defeat.",8/21/2012,0,53,2,cMvGJADB9594a-q1Ih11yA
4381,Jeannie Y.,0,3,"3.5 stars.America's first pizzeria... so was definitely a ""must try"" for a foodie who loves pizza. great space with fun atmosphere :) short 15min wait for a sunday lunch luckily.we went with a half n half Large 18"" $23((White Pizza / Pepperoni,Mushroom,Sausage)) pizza was delicious, but i cant say THE BEST ive ever had to any extent. ricotta on white pizza was fresh and fluffy, but these slices definitely needed marinara sauce to make it yummy! the dough was fresh and fluffy, crust was a lil bland, but pizza overall left me happy :)great service and menu selection.",10/11/2010,14,74,4,b-Wq_WAUWmNHh_T8xPQVmw
4382,Nicole C.,0,4,"Ok so this weekend, I went to Lombardi's. I was expecting a lot more of a wait than I got.  Me and my boyfriend went on Saturday around lunch time and waited 15 minutes. There was lots of places to sit and wait and smell and watch. Now we love food especially pizza. So I have very high expectations. We sit down and ordered a large pie with fresh garlic on it (because it was free). It came maybe within 10 minutes which was great. The first bite was amazing, cheese, sauce, crust, very tasty. The crust is amazing by the way.  If you don't go for anything else go for the crust.  The only place where this pizza was lacking was the sauce. And that's a problem because there's alot of places where its only sauce and crust because the mozzarella isn't shredded its put on in slices.  The sauce is very plain. Just tomato basically.  And I guess thats probably ok for some people but I like a flavorful sauce.  The other problem here is that it's very touristy.  Its worth the trip and it is very good pizza, but not the best.p.s.  If you want the best pizza ever...got to Elegante's in Brooklyn.p.p.s. I came here a second time and liked it much better, must have been an off night. I will give it a 4.",7/6/2006,19,31,0,rAW2pYHRpXwFKStSlRbJdQ
4383,Shane G.,0,5,Great NY foldable flat crust pizza. Went with waiter's suggestion of meatballs.,12/6/2012,2,15,2,fJtBCFf6Zdr6qrBhVJEQ1g
4384,Lily N.,0,3,"3.5 stars -- I prefer Grimaldi's more. It's not bad, but it's not as exciting as some people say it is. Came here on a Wednesday night...seated right away (which was good). Shared a medium sized pizza, topped with mushrooms and sausage. Perhaps I should never have pizza without garlic. Anyway, the space was not that big and I even got a quick, 2 second view of the kitchen...mainly because the table was in the inner section of the restaurant. Additional door in the back so that you won't have to go through the kitchen again when leaving.",11/25/2009,94,197,42,FgOciwxRCgy6hOO8f5L9tw
4385,Jessica D.,0,3,"I used to come here occasionally when I was living in NYC briefly a few years ago, and I had fond memories of a go-to ny-style thin and crispy crust with perfect blobs of fresh mozzarella. Last night I had it for the first time since then, and it just didn't live up to my memory. Maybe my pizza taste has matured? A case of inconsistency? Either way, the pizza was just fine, but I wouldn't come again in a city with so many better options. Flavor was bland, and there was too much sauce that it thickened up the pizza excessively. Red onions topping seemed globby and not fresh. Cheese was nice though, not salty or tangy enough. The first time I've ever used a salt shaker in a restaurant. I have mild taste buds dude, shouldn't happen.",4/23/2012,105,113,30,6mxxqd40g3t_WrDg8gbClw
4386,Kate H.,0,4,"An example of the original being one of the best - Lombardi's rarely disappoints.The pizza is top-notch and has a terrific crust, chewy and crisp in the right spots. Toppings are generous.My only beefs with Lombardi's are: 1) they only take cash and 2) they don't take reservations.And these are minor as the hostesses are very friendly and accommodating - we've been here with multiple small children and they always find a suitable space and table.",8/20/2006,461,66,1,kV5CQ4t-4Y-gZd-6NTumdQ
4387,Elyse K.,0,5,"Yep, believe the hype!  (Minus a few sour-puss reviews)We don't get pizza like this in LA and the closest imitators are a 30 minute drive.  There's really nothing better than walking in from the cold, sitting down at 3pm with a medium pizza and a fizzy coca cola.  The sauce is perfectly seasoned, crust not too thin, but not a big ball of dough and I just love the greasy, crispy pepperoni.",3/4/2007,145,266,165,Z-6Hpto5G0RVc2k3LJ-rRw
4388,Kyle T.,0,4,"Okay, so this is tough. I mean how the hell does one give a 5 star- this is the BEST damn pizza you'll ever eat kind of thing? For sure, lets start by saying that I'll toss it into my top 10 pizzas in America for sure.So, since there is no 4.5 (split between 5 and 4) I have to cop-out and rate it this way:On pizza alone I'd probably give it a respectable 5-star but for the food across the board, I have to drop it slightly to a 4-star rating. The 5-star side of it: History and heritage. It's one of America's few opportunities for a true coal oven pizza that has a pedigree of over 100 years plus. It's got that charm and the panache that begs for authenticity. And in the end, it's a great thin crust pie with amazing toppings and a truly tasty and unique flavor. Crusty bottom, smooth velvety cheese and sauces that truly define it as one of the best. (I suggest the sausage, roasted peppers and pepperoni!) Ooooh, or a calzone...Mmmmm.The 4-star side: The salads and the breadsticks are pretty simple and underwhelming. And with such hype surrounding the other items you'd expect home runs across the board. But honestly, many fall simplistically flat. And yes, you do have to factor in that it is a tourist destination so at times it is a bit of a wait and can get a bit overwhelming. (Nothing a Peroni from the bar can't cover.)However, I will refer back to my original question and admit that picking THE BEST PIZZA EVER is virtually impossible. So, rather I will give respect to such an unfortunately commoditized and hugely subjective love of mine such as pizza, to a bigger group. Meaning, Lombardi's is great and deserves to be added to the list of top 10 pizzas I've ever had. More so, Lombari's is certainly worth experiencing to cast your vote. But I will say, that despite all the hype and expectation, and the surge of tourists and the sometimes looooong wait - that if you pop a cold beer and sip back as you enjoy a folded piece of whatever pie suits you...you should walk away happy-happy. I mean in a nutshell, if you love pizza then you certainly have to leave this planet being able to tell your friends that you've eaten here once.",10/19/2008,9,30,1,bN-QNxRGzx6VeWOgcCnekQ
4389,Nicole M.,0,4,"So I am on a mission... to find the best pizza in new york.  Sadly, given the plethora of pizza places that are currently open and are constantly opening, a pizza loving girl's work is never done.Lombardi's:  BEST SAUCE in the city.  Easily.  and since I am a sauce girl, it makes it my favorite.  I love the pizza here, I hate the crowds, and I hate the wait.  But at least once I year I brave both and I enjoy it every time. You can't go wrong with the pizza here, it's magical, and delicious.",1/29/2011,2,22,0,fFS340qALyZgJxeC1VgNhw
4390,Amie S.,0,2,We ordered the traditional margarita pizza and bruschetta. The bruschetta had tomatoes right from the fridge (super cold) and the breah was soggy and cold. We asked the waitress and she was kind enough to change it for us but it was the exact same thing again. The pizza had some sort of weird taste on 1 side (as if wine got poured on it) and smelled funny too. Overall the pizza was just OK and wouldn't recommend the long wait lines to get into this place to anyone!,10/6/2012,92,49,7,R9VXCshpkncMMDsDI-JdCQ
4391,Amanda H.,0,5,"I don't agree with Zagat that this is the ""Best pizza in America"",But I must say that this is some of the best pizza I have had. If you like a chewier and softer crust this may not be right for you but if you're a thin crust fan this is perfect.There are a couple of rules when dealing with Lombardis though-don't go alone cause they don't sell by the slice,and try to go at a less busy time cause it is a huge tourist trap and there can be a wait.  The pizza has a nice old fashioned style to it,and the toppings are all so fresh and high quality. The small pie is just right for 2 people and the price is fair.The italian sodas are really yummy!",6/6/2008,9,75,0,QYPZ-CvkTTnZm54qDLlV1g
4392,Mike T.,0,4,"Lombardi's wasn't anything that I expected! But it was great! I was hoping for the greasiest NY style pizza I had ever had. However, Lombardi's is more of a gourmet style pizza place that seems to pride itself upon extremely fresh ingredients and an incredible atmosphere. No grease. But delicious pie. Lombardi's itself was way bigger than I expected! We asked for a booth and had to walk through a few different rooms, and even the kitchen to finally get to our table. This place was packed! There must have been 100 tables, and almost all were occupied. We were seated in a window overlooking the New York street. Make sure you get a window table! It really makes for a great setting while you're dining. Now the pizza! Delicious thin crust, and the tomato sauce was so fresh! Drizzled mozzarella cheese covered the pie. It wasn't anything that I expected.. and after paying over $28 for the meal, I was a little worried. However, it was the most delicious pizza! Loads of flavor, and the pepperoni was super crisp! Make sure to get extra mozzarella cheese! Our waitress was a little slow, but it was a busy day. Overall, just for the history alone of this pizza joint, it's a place you have to try at least once.",6/3/2009,37,38,37,9yqwj918v_uT4c7dn6AQoA
4393,Jon L.,0,3,i enjoyed the pizza as well as eating in the oldest pizzeria in America. the old school Italians do take a little advantage of having the oldest pizza.i agree with others its a bit pricey and I get that but I also experienced having very little toppings(uneven) spread throughout. if I owned this prestigious restaurant I would show a little more class and make it nice! just saying...,5/23/2016,0,3,0,wAy7GOZtNtLrJxw0wYFf1Q
4394,SukMon C.,0,5,"Freakin' LOVE their pizza. I've tried so many different combinations of toppings and none of them have failed to satisfy me: all meat, half meat, half veggies, all veggies...freakin' awesome. And don't forget about the crust - they make one of the best crusts in the city; although there was one time the pie ended up being a little soggy, the flavor and thinness of it never falters. Love the cheese, love the crust, love the sauce, love the toppings. What more can I say?Wait those 45 minutes to be seated - it's worth it.",7/6/2010,40,170,106,eMD3ORHso0USfuH_pdckGQ
4395,Sam D.,0,5,Completely worth it! Best pizza I've had in New York! Highly recommend it and service is great!!,3/23/2015,0,7,1,wMs8q6DCm2dyNKQxsah6Aw
4396,M B.,0,2,"I came here because Rubirosa had a long wait. I was told that this place ranked with Patsys/Johns/Grimaldis... definitely not. The pizza is interesting- a very crisp crust...  it kind of reminded me of Two Boots.  While the food was mediocre, the general ambiance of the restaurant wasn't so great.. it's super loud and hard to hear anything. Also, employees who had just gotten off work were all standing at the bar trashed.Oh, and our server gave us our salad before we even received water... it wasn't even that busy.You can definitely find a better place in the area",10/2/2012,1,22,0,Ehhk2ZeKcyOUFDaA_1xmCA
4397,Sara C.,1,3,"mmmmm beer and pizza.....how can you go wrong with that?oh probably the emptiness of my wallet afterwards. lol s'all good.....its a new york must. i ate chicago pizza for 5 years so to me, unless you're full after just ONE slice, it's just ""OK"". ;-)oh, beware of the wait....this place gets pretty packed. so if you go with a group of friends, grab your girlfriends and leave the boys there for your group to be called, and stroll around the neighborhood and check out some of the cute little boutiques btw, theres a pinkberry and rice to riches right down the street, so save some room for dessert after the pizza*featured on the travel channel*",4/23/2008,1867,987,1386,5bgsQymr8HDT3tyC1N3Uhg
4398,Shannon A.,0,4,"You must put Lombardi's Pizza on your ""try before I die"" list. It is well worth the trip. The mozzarella is not your grocery shreds. The marinara is good enough to eat with a spoon and the toppings are generous and delicious. You will not be disappointed.",11/29/2010,7,8,11,FXwLJ8aFTeEl09c1TtiiIw
4399,The Q.,0,5,"Don't know the price...Never had a chance to foot the bill.Service is awesome.Sometimes there's a wait for a table.Pizza is great.Great Pizza + Beer ÷ waiting = great night.  I'm not good at ""math"".",11/16/2009,18,139,39,dFPm9Dpu6_VEwLYKVkTOPw
4400,Liza G.,0,5,"I love this place SO MUCH. It might be my favorite pizza in the world. I actually liked it before the remodeling, even though it was more cramped. I liked that I got to sit in the kitchen sometimes to watch the pizza getting made. It just felt more authentic. Now it gives me a vibe that they are trying to be modern and corporate and it doesn't fit their image at all, IMO.I've never ordered anything but the pizza, so I don't know how the other stuff on the menu fares. It is a bit overpriced, but I don't care. I get the pizza plain or with onions because anything else would overpower that lovely, pure, fresh taste.",10/1/2010,2,14,4,FpTf2jDHuLQGZSdpIhlTkg
4401,Kathryn S.,0,2,"My friend wanted to go to this historic pizza place, and as I was there for her birthday from CA and have always heard people raving about NY pizza, thought we should give it a try.  We were there at an off time so were seated immediately, although is the cellar vs. the cute ground level area.  Our order arrived in reasonable time, we got the small pizza with 3 topping.  I don't know what people are thinking...the cheese although fresh mozzarella was chewey and sparse.  The cause bland and the crust unremarkable.  I personally would have been happier with Domino's and the price for even a small dinner salad was to much for bowl of lettuce with vinegrette poured on it.  Save your money, take a photo out front if you want pizza history and head somewhere else to actually get good pizza.  Surely all the talk about NY pizza isn't wrong but you couldn't prove it by this pie.",9/28/2012,11,15,10,HIEuRoXNtvpclg6a1xbf6g
4402,Gabi F.,0,4,"Anyone who comes to New York needs to try this historic restaurant! This is coming directly from a New Yorker! Interesting floor plan, with plenty of seating, good service, great pizza. I recommend at least coming here once.",3/18/2013,1,19,0,7WHb3cdnNnxGh4ffFhiJkQ
4403,John W.,0,4,"Italian cuisine.I'm sure me and everyone else in the world has come here.  It is a good place to eat, but I'm not sure if it is really worth the wait time.I like the house salad and the pizza here, esp with mushrooms, spinach and the fresh mozzerella, very good.  Great classic pizza that you will enjoy.",6/20/2006,166,376,0,y1NDBCbu1tkBNNT7VX2Amg
