,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
2360,Precision Appliance Services I.,0.0,5,"Good unique pizza, FYI you better come with a couple extra dollars for this original slice",5/11/2013,0,1,1,KpjyiYUZMBzu0Tp9XdGwPQ
2361,Peter K.,0.0,5,"Yelp confession #13849: I hate cheese. I'm not lactose intolerant. I love milk. I love Cheetos.It is because of this I can't eat cheezy pizzas at Naples 45, Patsy's or Artichoke. I promise you, it's an Ipecac serum for me.I've heard the hype. I just never had an opportunity to try the legendary Di Fara pizza. The first time I went to Di Fara's I tried, excuse me, waited for the pizza, was Gina C's birthday. I thought I would bring an interesting gift.I kicked myself as I waited over an hour for one regular and one Sicilian pie. As pies came out, I became angry because I thought it was MY pie coming out of the oven. I thought about mugging the losers who got their pies before me.Then Dom smiled at me. He sprinkled more cheese, drizzled olive oil on my pies, and cut them. I paid him. The other worker locked the door. It was closing time. I was so famished, I opened the boxes and swallowed a slice from each. I gathered my belongings took my pies and thanked Dom. He was surprised and smiled when I told him, it was my first time.I was happy to share the pizza with the party guests and realized that it was worth the wait and a great present. I could only be trumped if someone brought a drunk clown or a unicorn (Ironically, I think someone did bring a drunk clown - J.W.)Anyone who understands finance, always considers calculating the time value of money... with Present Value greater than $4, I am not sure I can afford paying this much for this pizza per slice (the travel time + wait time + price) often. I think it's worth waiting for once in your life.However this is the most delicious pizza I have ever eaten. I didn't like the Sicilian so much. I will concur, it's the best in NYC. I don't know when I will return but I hope it's soon.A thousand pardons to Atif and Srini. I don't know what took me so long to write this.Here is your moment of Zen: the Mona Lisa of Pizza.                   ===================================                  ||                                         _________                ||                  ||                                         |  ~~~~~~--.                ||                  ||                                         |%%%%/                    ||                  ||                                         |o% % /                       ||                  ||                                         |%%o/                         ||                  ||             _______..........  | (_) /       ._                 ||                   ||         ,/'  m%%%% % |   |o /          /  `\.               ||                  ||        /' m%%%o(_)% |    | /         %m `\             ||                  ||      /' %%@=%o%%o|          /(_)o%%`\           ||                  ||     /  %o% %=@%%  |      /%o%%@=  \         ||                  ||    |  (_)%(_)%%o%%| /%%%=@(_)%  |        ||                  ||    | %%o%%%(_|/%o%%o%%%%o% |       ||                  ||    | _)%%%%%o%(_)%%%o%%o%% |      ||                  ||    |  (_)%%=@%(_)%o%o%(_)%o(_)% |      ||                  ||     \ ~%%o%%%%%%o%@%%o%~  /        ||                  ||      \. ~o%%(_)%%%o%(_)%%(_)o~  /          ||                  ||        \_ ~o%=@%(_)%o%%(_)%~ _/              ||                  ||          `\_~~o%%%o%%%%%~~_/'                ||                  ||             `--________________,,--'                  ||                  ===================================  Wait? I traveled from                          STFU! That's        afar for this?                                a masterpiece!                    |                                                    |                  \ 0 /     0   O  A O  0  A   O  O  0   A  0   O  O  0                     |      / | \ / | / | / | / |  / | \ / | / |  / |   / | / |   / | / |  / | \                    / \      / \   / \  / \  \  |\  / \   / \ / \  / \  / |  / \   / \ / \  / \",12/31/2008,342,478,2495,q1xp8Pirb3tWZJNfjCosGw
2362,victoria v.,0.0,4,"WHY WHY WHY?Waiting two hours for a slice? I'll tell you why.It is god damn good. mmmhmmm. Can I tell you about the cheeses? Three (I think) different generously portioned cheeses bless this pie, along with fresh tomato chunks hand scissored basil and perfect slightly tangy and doughy (if not a lil burnt) crust.I am awed. Clearly 5 stars for the pizza. BUT the wait. Fuck me, it is torture. And the poor (??) second in charge to Domenico was just doing a bad job keeping up with his own scribbled notes as to who was next and what was ordered. This is bad. Very bad business. This place could stand a little organization. And, um...a cleaning staff. And, um, some health regulations that are actually in practice. I know, it's crazy -- but the overall experience here, tonight with my pizza companions S.V., S.V., A.I. and A.S. was a 3 star. If we got our pie in under two hours...I could give them the 5 their pizza deserves. SIDE NOTE: I had no clue, that in my youth, I had had Di Fara's many times, as my grandparents lived a block away up until my grandma passed away two years ago. WOW what a heart rendering memory walk I had after the pizza to see my grandparents house, now owned by strangers.",1/26/2008,237,294,16,rtynohSXGVZPFRhuJc5tew
2363,Emmanuel I.,0.0,4,"The only thing that really irks me is the lack of cleanliness here. They have amazing pizza though. Even if you don't like the pizza, you must agree that there is no other like it!",7/3/2012,43,63,11,SUl9Q316JY4lD6aYFTXG8w
2364,Jimmy S.,0.0,5,"Last week, a bunch of us got together to watch the NBA playoffs and we ended up picking up some pies from Di Fara. My Wizards went on to beat down the Cavs by 30 points and we ended up getting 4 pies: 1 plain, 1 porcini, 1 pepperoni, and 1 sausage. First of all, I HATE pepperoni like it stole family property. The kind you get from Papa Johns and Pizza Hut are always salty, greasy, and crunchy at the same time. How do they get that way? You gotta try to get anything to suck as bad as the pepperoni does at most places. Alas, I suffer in silence whenever I have to get pizza with friends. People get surprisingly pissed off when you criticize their favorite toppings. The loneliness of this pizza-topping stigma has followed me my whole life.This pepperoni that Dom uses was unbelievable. Chewy, thick and shaped like a tire instead of a frisbee. Not too salty. Not too greasy. It was amazing. I loved this slice of pepperoni so much. In fact, this slice challenged every preconceived notion I had about pepperoni. It shook my fragile id to it's very core. In a delicious way.  All of the toppings were fantastic. The porcini was great and so was the sausage.  All of the toppings were sliced surprisingly thick but none of them were overpowering. The blend of 3 cheeses was the proverbial MVP and the oil and basil were nominated for the 6th man of the year award only to lose in an extremely close contest to the handmade crust. This was, by far, the best pizza I have ever had.  So if there are any other pepperoni haters out there who read this review, you don't have to suffer any longer. Please, get a pepperoni pie from Di Fara. You owe it to yourself.",4/26/2008,123,122,36,CYd9M0nM9V8GGX3b48jAMA
2365,Melanie C.,0.0,4,I had a friend take me here who grew up in the neighborhood eating their pizza.  It's not a fancy place by any means but the pizza is out of this world!  The ingredients are fresh and you'll see this when you watch them make your pie.  The olive oil they use is superb.  Make sure to ask for basil on your pizza - it makes a difference.,1/2/2013,563,18,0,tsXoQgB5oHj1oc0rxGl7Fw
2366,Susan N.,0.0,2,I recently saw a show where restaurant patrons visited a restaurant with fairly inexpensive meals with non-fancy sounding names and a restaurant with higher priced items and dishes with fancy sounding names.  The patrons at the latter place gave much higher ratings to their meals than those that visited the former.  The catch?  Both restaurants served the exact same thing.  People at the fancier sounding place rated their meals more highly because they followed the group dynamic and felt that's what was expected of them.That's DiFara for you.  The slices are fine.  Not amazing.  Not bad.  Certainly not worth the ridiculously long wait.  And certainly not worth the $5 the old man has now started charging.  $5 a slice?  Are you kidding me?  I guess it's NY and the old guy is smart.  He knows there's a sucker born every minute and willing to pay.  Now what should be my scheme to sucker all the faux New Yorkers into giving me their money...?  ;-),8/3/2009,284,570,22,LVhWEqGNnk8VQI1hw_zV0A
2367,Nicholas T.,0.0,1,"I love DiFara's pizza, but I don't honestly see how anyone in their right mind is willing to suffer through a 2+ hour wait to get it.Here's the thing: the first time I went, the wait wasn't too bad.  It was a few years back, before all of the hype.  The slices I got were decent, not bad.  The plain slices were good, and the ""special"" slice with the broccoli rabe was excellent.  It was a bit of a trek, but I figured I'd be back - and it was a great stop-off on the way to the beach.  Ok, count me in.Fast forward a few years, to last year.  I've been going less and less each year, as its popularity goes up and the lines get longer and longer.  I order my pie and get it, and you know what?  It's good, but it's a little too salty, and sitting is impossible so we bring it back to my apartment to eat and by then it's a little cold, and this after we spent well over an hour waiting to order it, watching him make it, stressing over whether he'd remember our order or if that girl on the side was going to try to sneak in front of us or why the hell we were there... the pizza was still good, even if it was a little too salty and a little cold and I definitely loved eating it.  But you know, it's just not worth it any more.I'll let other people wax rhapsodic over how great Dom is - and they're right - and about how he grows his own basil in the window or how he prepares each pie with the utmost of care and everything is done by hand and whatever else.  It's all true.  The problem is that in the end, all you're getting is a great pie, and there's no question that there's a lot of value to a great pie, but I'd much rather wait 10 minutes to score a slice of ""the 2nd best in the world"" pizza rather than wait 2 hours for a slice of ""the best in the world"" pizza.  Dom has his bad days, and honestly, waiting in line to get the pizza is boring and frustrating and a little stressful and... well, look, if you want to wait in line, fine, but I'm avoiding it, and you would be wise to as well.(And hopefully, just hopefully, the hype will die down again and then I can go back to visiting good ol' Dom and his fantastic pies...  If you care, Yelpers, if you truly care - vote this mofo down so that those of us that really know and don't need to rely on the Yelp review can go in peace.  Do it for the children!)",1/30/2007,76,46,2,BlVe_TjlYFGEGDdgoq7uow
2368,C M.,0.0,2,"The constantly notoriety and mentioning of the marquis establishment owned by one Domenico De Marco deserves a much delayed pilgrimage in the most sought after, best pizza in the 5 boroughs.I arrived at Di Fara's Pizzeria at 7:00pm on a Wednesday evening (as I live about 10 minutes away) and found the place to have less occupancy than expected.  There is no need to mention anything about the décor except for the follow description illustrated by my friend Vinny...""The place looks like a freakin bomb went off in it.  Then the place was fixed up really nice, and then another bomb went off inside it.  That's what you have today"".Couldn't help but laugh when first envisioning his statements and then applying it to the actual apparatus.  Expect nothing of the décor other than this being another hole in the wall type place that serves high recognized Pizza.My friend George and I opted to order the traditional round pie, no toppings.  There were approximately 10 patrons in front of us so the wait was going to be about 45 minutes.  Luckily, we managed to find a seat.  As the minutes slowly passed, we saw the numerous amounts of patrons, put in their order, leave, and come back to either pick up or dine in.*Note to future patrons...  Di Fara's allows for call ins ahead of time for pick up or dine ins.  Time wisely, and this can be a painless process.Finally... After 45 minutes of waiting and watching, Master De Marco presents us with 1 of his 300 daily produced pizzas!The application of the pizza was extremely simple...Master Da Marco starts the application with flattening a piece of Imported Italian Flour Dough to form a 1/8"" crust.  The flattened dough is then coated with an evenly distributed amount of San Marzano Tomato Sauce that nicely coats the dough, but doesn't drench it.  The last step prior to baking is to have a cheese application on top of the sauce.  From my observation, the cheese consists of three different types.  I was only able to determine that one from the mix of cheeses used was of course, Fresh Mozzarella.  The Pizza is then put into a 650 degree oven for baking @ approximately 20 - 25 minutes.  Upon retrieve, the bubbling cheese and steam generated by this application is highly noticed and produces watering of every salivary gland on the tongue.  The pizza is finally finished off a heavy coating of grated Pecorino Romano, chopped Fresh Basil (Master Da Marco holds the Basil stems and cuts it with blue scissors), and a heavy drenching of Imported Italian Extra Virgin Olive Oil.Let the feast begin...When first retrieving the Pizza, there is only one thing that comes to mind...WHY THE HECK IS THERE SO MUCH EXTRA VIRGIN OLIVE OIL ON THIS PIZZA!?!?!Seriously...  The excess application of the EVOO distorted and mangled the well baked crust of this pizza.  In fact, the excessive amounts of EVOO used, caused the pizza is become slimy, and thus, had to be eating with two hands, even when folded.  I must admit, deciphering the Pizza itself was the most challenging part as the EVOO overwhelmed every bite of Pizza!  Despite trying to hang dry the pizza by letting the EVOO drizzle off, the taste itself was still distorted and rejecting.  After constant attempts, I was able to achieve a singular bite that allowed for the appreciation of the various flavors used in the application.  It was evident with this one bite that Master De Marco's use of the Imported Italian Flour, San Marzano Tomato, and Three Cheese Application was well put in creating a robust taste.  The delicate nature of the dough crust worked well with the richness of the San Marzano Tomato sauce, which opened the gates to the fluffy yet heartiness of the cheese.  Of course, this observation only came from one bite of Pizza as the rest of the time was spent wondering where Master Da Marco gets his EVOO from since there was must a sale going on if he's using this much!After about 2 slices, the excess EVOO finally took its toll, and the pizza became more Burdensome Corpulent rather than Flattering and Humbling.  I opted to finish off my remaining 2 slices just so there would be no leftovers.After the final bite, the overwhelming application did not produce any feelings other than the excessive burden that was placed before me in having to consume so much EVOO during one sitting.  I seriously kid you not when I state with certainty that Master De Marco could've filled a 6oz cup with the amount he used on the Pizza.I've deliberated with numerous previous patrons of Di Fara's and they've confirmed that the excessive oil is De Marco's signature application...Think it's wise if I go back and ask Master De Marco to go light on the EVOO?  I'm tempted to take on such a task but I need not have a Soup Nazi incident nor have my butt whooped for having offended the legendary Avenue J master.Of course...  I will ask for less EVOO to be used in the application.  Thus setting up my future update review.",11/6/2008,266,454,791,mQr4popcpi9E_hIIJ8Wumg
2369,Ahu S.,0.0,5,"Growing up, our family had our favorite place that made the best pizza ever. About once a month we would order from there - and boy did we look forward to those nights, because this was the best pizza....ever! We ordered this pizza again while I was visiting California, and I realized, Mike's Pizza has officially fallen from grace.Di Fara's has taken the #1 spot in my heart. The ingredients are all extremely simple and of the utmost quality. This makes for a great pie. But what really pushes it over the top is that grana padano cheese. I have asked at every cheese counter in the city about this cheese, and none of them have it! It gives the pizza a tangy, tasty, delicious finish.The first time I went, my friend and I (both newbies to Di Fara) were so starved by the time our pizza was ready, we gobbled the slices down like they were the last slices on earth. Standing in Dom's workshop for an hour with the delicious scents twisting in our noses while we waited was pure torture... and finally we were rewarded with our circular prize.I can say, without hesitation, that this is the best pizza I've ever had. The only thing that makes me sad is that Dom won't be around forever, and it seems that there is nobody to carry on his craft!Go here for the best pizza ever!!!",3/26/2008,122,450,87,6JeTO9iBoblsgaH47biypA
2370,Marc L.,0.0,1,As a kid living in that area it was a place to go to have pizza after parties or hanging out with the guys. I was told it was the best pizza on New York! I almost fell off my chair. Listen people there are plenty of pizza places in New York with better pizza then DiFara.,11/25/2011,9,22,3,SjpgCp-ajOc97Cn20k2MtQ
2371,Isaac S.,0.0,5,"I don't know how this place has only 4 stars. I've been going here for over 20 years, and I can honestly say this is the best slice I have ever eaten. Sure, it may be $5 bucks a slice, you may wait a while, and the decor isn't superb but when Dom Demarco cranks out that pie then cuts fresh basil on it - it's a little slice of heaven. IF YOU LOVE PIZZA LIKE I DO- YOU MUST TRY DI FARA- YOU WILL NOT REGRET IT.",2/17/2013,1,7,0,MqcVShalgV44X7rARORJzA
2372,Josh W.,0.0,1,"Waited nearly 3 hours for a pizza with the consistency of wet cardboard.  Crust was so soggy on the mushroom and green pepper pizza that you couldnt even pick it up without folding the bottom 2/3 of the pizza on top of the crust.  Horrible, will not be back.  Based on all the popular reviews my experience is probably an anomaly but I am not willing to waste another Sunday afternoon trying to find out.",3/15/2008,23,195,52,mm-2o0YpFIv3LJNXLF7I9Q
2373,Tommy F.,0.0,1,"OVERRATED!!!! OVERRATED!!!! Okay I know this not a popular opinion, but it is the truth. Most of the reviewers here are blinded by the fact they have to validate spending 3 hours waiting for Pizza. Now I can appreciate a true artist, but let's be serious here. I have been here on 3 separate occasions and I have walked away disappointed all 3 times. It is about time we bring some true objectivity to this board.Let me break it down here:FoodFood is #1. After waiting 1.5 hours for a pie and slice on multiple occassions,  I was seriously not impressed with the limp and greasy slice I received. While the ingredients are probably top notched, Dom failed to really bring it all together. One of the slices I received was not cooked crispy enough. It fell apart instantly under the heat of the cheese and sauce.  ServiceAnybody that is truly objective here can see that the system is insane. You walk in there and there are no lines or any system for that matter. I am used to disorder and chaos growing up eating and shopping in Chinatowns in NYC. I would rather deal with that then this chaos. I stood at the counter and watched Dom do everything. While that is admirable, it also is one of the dumbest things I have ever seen. He has to flip the dough, sauce the pizza, drop the cheese, and put it in the oven. He even needs to be the one to cut the Basil and slice the pizza. Let's be honest guys. A monkey can cut the basil and slice the pizza. The reason I bring this insanity up is that by having him do all of these steps, the pizza is backed up for hours and as a result the food is inconsistent. Yes that seems crazy, but I saw how the intensity of the crowds start to push Dom and as a result things get all out of whack for him. Cooking times for pies are varied, orders get mixed. etc. I am sure the food at one point was great. However my experience was surely less than stellar. It was not once, but 3 times. Twice by myself and once with a group that wanted to drag me there based on bad reviews such as the ones on this board. Please open your eyes and think objectively for once Yelpers!!",5/18/2008,3,10,1,gH8HmCR595ouReQesMhU-A
2374,Joe G.,0.0,5,"I've had an epiphany. I'm convinced that Dom DeMarco is not a man, he is a god. Well, he doesn't wear a white robe or have a fluffy white beard or float on clouds or anything that you'd normally consider to be godly, but he does preform miracles---edible miracles. And that's enough to make him a god, isn't it?The first bite of a pie from DiFara Pizzeria is a revelation that you've just had an epiphany; you've just seen a true master, THE god of all things pizza-y. Everyone that loves pizza should build churches, write a bible, and bow down and worship him. Its like you've just taken a peek into heaven, almost like when you were a kid and you found where your parents hid the christmas presents and realized there is no Santa, you'll see that there is no ""pizza"" other than his, its all a farce. You'll be floored. Hell, I was floored. I didn't want to stop chewing the first bite. By now everyone has covered how he does it. I mean, you'll see how he does it... about 30 times before you see how he does yours. But its worth it. Its a one-man show on the train to pizza-deliverance (deliverance in the going to heaven sense, bible stuff... all that jazz).This pizza will change your life.It changed mine. I gotta get to building that church now.",1/23/2007,27,60,12,Bq9S6wfZ-mal34lMCajC1w
2375,Frank W.,0.0,5,"I love the fact that Di Fara takes his time snipping basil with his scissors, shaving the cheese, and drizzling olive oil on each one as if he was making pizza for the first time.  The expression on his face when he looks in the oven to check on the pies reminds me of the one my Dad had when he would make us lunch.  He took more time to cook than my Mom, but things were always delicious.They take a while to take your order here, but Di Fara's daughter is very pleasant and there are plenty of neighborhood characters to entertain you.  But I also got a laugh watching the pained expressions of the Blackberried classes eager to just get their slice and check this place off their to do list.I was incredibly hungry myself, but a nice guy shared some zucchini flowers with me, which were quite tatsy and can tide you over while waiting for pizza.  As the wait went on, one regular joked about two pictures of Dominick Di Fara hanging on the wall, one of a younger Dom from the 50's, and another from the 80s.  ""That first one's of Dom when he opened the restaurant, and the other one is when he finished his first pie!""  Even Dom's daughter laughed heartily.  Minutes later a little girl from the neighborhood brought in a crayon drawing of dom holding a big wood peel pizza turner, and presented it to a smiling Dom.  I was glad I had the time to see it all.After an hour of ""theater"", my mushroom slice was ready and it was the most delicious slice I had ever eaten, until I started eating my plain cheese square, which had just a bit more of Di Fara's delicious cheese and sauce, and a bit more charred flavor from the oven.  I hope Di Fara passes on his skills, so this place will be here for years to come, but I suspect that even though he doesn't allow his kids to touch the pies, they have seen his painstaking process so many times that they could do it in their sleep. In fact I have no doubt that they have dreams of their Father making his pies.",10/7/2007,190,307,14,zR2iAdGWaqN2dq4O-jBZBA
2376,Brian T.,0.0,5,"I can tell that this place does not receive quite enough praise, so here's more. For starters, yes this is a little crap shack of a place on Ave J. You will wait at least the better part of an hour for your pizza, and when you get your pizza there is a good chance you will not find a table to sit at. Yes this place is full of hipsters, and yuppies. yes it is usually 100 degrees in there. These are the prices you pay for eating Dominick's art. The pizza is really as good as people say it is. I would not go here on a regular basis for the above mentioned reasons, but every time I make the trek I leave happy. P.S. DO US ALL A FAVOR AND DON'T BRING YOUR KIDS HERE... KIDS DO NOT LIKE SITTING IN A LITTLE 100 DEGREE CRAP SHACK ON AVE J, AND AFTER WAITING 30 MINUTES FOR PIZZA THEY USUALY MAKE THIS VARY CLEAR TO EVERY ONE IN THE PLACE. IF YOU BRING YOUR KIDS HERE YOU ARE A BAD, SELFISH PARENT.",8/29/2010,19,112,3,FjKxglAnjOKJQp1AskUNIw
2377,Bradley H.,0.0,5,"A slice at $5 or a pie for $25 (you save 37% to get the pie, so bring a friend).  Well-worth the trek into Brooklyn to this no-frills street corner slice shop, Dom makes every pie himself, trimming fresh basil with scissors onto the bubbling three-cheese blend.  Is the cost a bit much? That's up for debate...  But what exactly is a fair price tag when you can literally taste the love?",4/4/2010,115,146,1332,wbRNk5bcNvNvXW_hgopzFg
2378,Debbie B.,0.0,3,"This place divides many a yelp reviewer: some say the pizza is to die for, some say they would rather die than come here again. There are points for both that I will sum up here so you don't have to scroll through all the reviews to decide. (Since I'm an optimist i will start with the positive)Pros:When your pizza comes out right it has a perfection that is hard to replicateCons:Expensive- like going to a nice Italian restaurant but you are in a dingy placeIf you are a stickler for cleanliness this is not the pizza for youTakes forever (seriously, like 2 hours for a pizza)Sometimes the quality can be uneven- too burnt a crust and sometimes Dom will not give you what you've come to expect (No oil after cooking?! no parmesan!?!dried basil!?!?!) I think this a great place that is nice for the occasional craving; but you are either in or out, hopefully you are out so I can grab a pie in under 90 minutes.",4/29/2010,1,17,1,E3uKCpfvyz7J_kouKVxxsA
2379,John M.,0.0,5,"I keep swearing never to return. It's quite the ordeal: an hour to get there and this time a 1 ¾ hour wait for a couple of little slices, all gone in a few bites. The wait is far from pleasant, what with all the uncontrolled chaos in the packed, sweltering dive. Worse, being given to persecutory ideation, I'm convinced that people who order after I do often get served before I do. And while I can appreciate watching the master craftsman at work (in slow motion), it also disturbs me to see a poor elderly man slaving over a scorching pizza oven all day, hardly how I'd choose to spend my golden years.All of which is to say, Di Fara has a huge hurdle to overcome; it overcomes it handily. What's remarkable isn't how much better it is than the typical pizzeria, but how much better it is than the best of them. For instance, L&B gets a nice sweet flavor in its renowned square pie, yet sweet is the one dimension. Di Fara's taste is far more complex, with (at least) sweet, savory and lactic notes, like the best Italian restaurant food. Suffice it to say this isn't a place where you start sprinkling all the dried seasonings before even tasting your food. The fine ingredients explain only part of what makes it special. Many places chop in fresh basil these days and some purport to use San Marzano tomatoes, but none gets this flavor. One huge difference I notice here is that there aren't separate layers of dough, sauce and cheese; it all somehow melds into one. Another is that Dom isn't afraid to char the crust. Other places will make the pizza hot (if you beg), but never really well done. Anyway, I guess I'll be back next year.",6/27/2014,4,132,6,J2bQNhAlmNfd-_JxddaHmw
2380,mosesbklyn ..,0.0,3,"great pizza, avoid the rush not sure its worth the wait",6/5/2016,1,25,0,weEvqIi_S5_95mlb8ueK1w
2381,Nicholas C.,0.0,4,"If only people would respect each other while waiting in line. I've had more and more frequent bad experiences with people taking my pie, making the already long wait excruciatingly long. For those of you who complain about the cleanliness, well, please go somewhere else and make the line shorter. The pizza is fresh and it is made in the hands of a very talented man.",3/13/2012,33,3,1,rdCOZlczYYoSiT0hAs3Lvg
2382,Haley W.,0.0,2,"It was a rather dull Sunday evening.  After nearly overdosing on the DVD of ""The Office"" (BBC version of course), my man and I thought ""Why not walk over to Di Fara?""  It's in my hood and we needed to get off our asses, so we decided to give it a shot.  The time was then 6:30 pm (this note of time is actually quite important).We get to the joint about 15 minutes later, after a romantic stroll through Ditmas Park/Midwood, only to find a not-so-romantic queue about 25 people strong.  Rather intimidating.  If I didn't have a calming cig-buzz I would probably have turned around right then and headed down the block to ""Brooklyn's Best Kosher Pizza"" and just imagined it was the same thing.  The place is dingy.  Peachy-orange walls, caked tiles, and dust piled on top of the picture frames (most of which are articles praising this modern day mecca of pizza).  It takes about 30 minutes for us to actually be far up enough in the line to  SEE the man behind the magic, ""Dom.""  My first thought is, ""Good God, how old is this guy?""He moves slowly, or as my southern mama would say ""like molasses runnin' uphill in January.""  He hunches over, and squints to see how thickly he grates the fresh mozz over his meticulously shaped and slapped dough.  He has this young whippersnapper assistant who I am convinced does absolutely nothing.  He just keeps disappearing to the back room to ""make sauce.""  The good thing about Dom being so slow, is that I now know exactly how to make my own Di Fara pie, right down to the number of grates of cheese and exact drizzle of olive oil.  I rather enjoyed watching him make his pie....but after a while I was debating whether or not his adamant need to make every pie himself was really sweet and cute or just plain effin' ridiculous.  45 minutes passed, and, after having my hand slapped when reaching for someone's leftover crust, I had to restrain myself from shouting ""Dom!!!  For fuck's sake!!!  Hire some FAST, NIMBLE HANDS!!!!  THE PEOPLE MUST EAT!!!""  Maybe if I had just eaten some shrooms I would have seen his slow-moving, old world solo pizza making routine perfectly nostalgic and spiritual, but in 2007 I must say that it's stupid.  The upper west siders behind me must have been on drugs though, as they said stuff like ""Wow.  He must have a lot of patience.  Just look at his method. He's like the Dalai Lama or something.""  (This is where I snorted and nearly choked on a stolen crumble of fresh parm).  No.  He is not the Italian version of His Holiness .  He is an old man who needs to retire and let that little useless assistant of his actually do some work.Hm.  Negative tirade aside, I must say the pizza was pretty damn good when we finally got home (at 9:30, mind you) and sat down to eat accompanied by more episodes of ""The Office.""  The mixture of cheeses is by far the best I've ever had.  But the wait is definitely not worth it.",1/22/2007,176,54,1,-NED65lEaSVeDVXyJrtqTg
2383,J. A.,0.0,3,"I'm Brooklyn born and raised...I went to Midwood H.S and Brooklyn College so I'm very familiar with the area, but more importantly I'm very familiar with what a great tasting slice is all about. I've been to DiFara's about 10 times, and I must say that this joint is truly hit-or-miss. Sadly, more misses than home runs. When the pizza is done right, I mean OMG it's insanely awesome...flavors abound and you're thirsting for more. I believe the square pie is superior to the round when all things are equal, but I did have a food-gasm once on a round pie...it was perfection: wasn't soggy and it was just a thing of beauty to eat. However, the round pies are usually on the soggy/watery side and when this occurs you wished you had not wasted upwards of 1+ hours for your food. I'd say your chances on getting a perfect round pie is about 20%. As mentioned, I love the square pie and the chances of getting a great square is about 85%...sometimes the bottom can be ""too charred"" for my liking. If you have 2 hours to burn and want to take your chances on getting a great pizza...do it! Just know that it sucks to wait soo long for something that cost more than normal for pizza that is at times sub par. I guarantee you will be thinking about why Dom hasn't changed his ways and hires some nice Italian guys to crank out more pizzas under his tutelage. The fact that he makes each pie to order is a nice novelty that wears very thin after 30 minutes of waiting. Just some food for thought...  Bon appetite!",11/3/2011,8,40,0,zaTdM7SHmBi5ckYanCcwnw
2384,Jeff C.,0.0,5,"GOT LUCKY AGAIN WITH NO LINE! Stopped by again today. Got there at 5:20pm on a Sunday. A sign by the door read (closed 5-6pm). Dom wanted some rest. Doors reopened @ 6:10pm. I noticed two gentlemen (his sons?) helping Dom today with the ordering/cleaning today. This time we came to try the regular slices. It started getting packed at 7pm.This time I observed how Dom makes his pies:-Hand tosses the pizza dough-Spoons the tomato sauce and spreads it-Shaves parm reggiano and hand spreads the cheese-Pours EVOO on it out of a copper tin canAfter the pizza comes out of the oven:-Hand cuts basil over it-Hand grinds romano and spreads it-Pours more EVOO on itWhile reading the walls waiting for our slices, we noticed a few interesting facts:-Dom came to the US in 1959-Dom bought out his partner in 1976-Di Fara is a combination of 2 last names, Dom's and his former partners'-The '00' flour is imported from ItalyI also observed:-San Marzano peeled canned tomatoes are used here - they are the only brand w/ the president's seal on them. Dom steps on 2 boxes w/ his flour dusted shoe to reach the top oven-Filippo Berio EVOO is used here-Icontornelli cattina peperoncini piccanti tagliati (99oz glass jar) is used here -Coluccio Various Wild Italian Mushrooms (huge glass jar) is used hereOrdered:Regular slices [w/ pepperoni] ($5/ea) - ordered 3 slices, VERY generous w/ the toppings, quite delicious, enjoyed this more than the square special toppings, crust was perfectly chewy, was dripping EVOOIt is safe to say that after today, my quest for the perfect pizza is officially over.Pics: meetup.com/teamfoodie/ph…",9/13/2008Updated review,1155,1258,14,hQYc90YPvI5WAhxUF4Bo5Q
2385,Bryna M.,0.0,5,"Just so everyone in San Francisco doesn't think I'm a stingy pizza reviewing bee-atch, I'll pen an ode to the best pizza man ever, my hero, the one and only Domenico DeMarco the proprietor of DiFara's on Avenue J, smack dap in the center of Brooklyn.Dom is amazing and at almost 80 years old he hand makes every single pie at DiFara's today, just the way he has for almost 50 years.  He uses tomatoes he imports himself from his home region in Italy.  He sprinkles each pie with a combo of three high quality cheese - regular semi hard mozzarella, fresh mozzarella and parmesan.  He make two kinds of pies - square and regular.  He offers only a few toppings and they are prepared to order.  When you order a sausage slice, he or a helper goes to the back and slices sausage for your pizza.  The special toppings are artichoke and porcini mushroom - Dom claims to import these things himself.  They are expensive but when you order an artichoke slice you have more artichokes than pizza on your plate and it's worth every penny.  My presonal favorites are sausage (nice and fennel-ly) and the peppers/onions/mushroom combo.  I also always get at least one square and one regular and have been known to eat 4 slices in one visit.Going to DiFara's is like making a pilgrimage.  Since it's only Dom making pies it's a slow process, he makes every pie to order and he's so busy that the pies for slices don't last long.  So every slice is almost fresh out of the oven.  The slowness really gets to some people but I love it.  It means that I get to watch Dom work and that is a beautiful thing.  He is a master at his craft, he creates every pie with love and tenderness, he moves with grace and harmony.  Watching him make pizza is like watching art in motion.  Dom knows all his regulars.  He even remembered me after a nine month absensce.  When I told him I went to Africa, he asked me if I ate pizza in Africa.  When I said yes, he said we'll probably not like this and he was right.  When I said i was moving to California, he said that's too bad he heard that they don't have good pizza there.  And so far he's right.",9/10/2008Previous review,6,30,3,DObB0OeZFzTsYGpoB8ohQA
