,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
2479,Adrian T.,0,5,"Around since 1939, if you do not go here you are nuts!  Best pizza on the planet, seriously nothing better!",4/21/2014,20,47,0,OtmFpzkyr_gyX4QFD6Djug
2480,Cristina V.,0,4,"Great Food. Authentic Italian, just how i love it.",7/17/2014,15,100,11,TyAm3nBcqa_oq8f9S7sUfA
2481,Ashley G.,0,4,"A great choice if you're in Coney Island and love di fara's and enjoy a family-style atmosphere. The wait staff was awesome, they made a mistake with our order and gave us half a pizza free.",3/17/2014,12,64,5,_qHTwrnlHCicLgrR8eSUmg
2482,Nick C.,0,3,"Today I got a full force experience of stoop life in Sheepshead bay.I was starving so I asked my stoop host to PLEASE GET ME PIZZA.'He came back with a Sicilian and regular pie along with a big tub of spumoni.Now I have traveled long distances for pizza.I think 70% of my reviews are on pizza so I really dont play around.The Sicilian was ""okay"" and was extremely similar to a chain of pizza places called Albert's out in western Suffolk (the pizza critics know what I'm Talking about). The Round had a sweet dough which I liked but it was also doughy which I did not like...so the pizza gets 3 stars.The Spumoni gets 5 stars!! That stuff was fantastic!!!  What a classic way to enjoy my stoop experience. People screaming and yelling in the streets...some random old Asian man giving me a shitload of Oriental tobacco as he goes back to his stoop to smoke Opium.",5/25/2012,56,309,12,KS-uF_wkFZNyJA1tLw15jQ
2483,Maggi D.,0,5,"Some of the best sicilian pizza in Brooklyn. The sauce is pretty acidic but amazing and the cheese tucked underneath keeps the dough nice and gooey, a great contrast to a perfectly crunchy bottom. For the full experience, go on a nice, sunny day and sit outside - it feels like you're at the Shore and the guys behind the counter are pretty awesome to watch. Keep it simple though, toppings can cost you a good 30 minutes instead of the 5-10 a regular tray or half-tray will be ready. If you live nearby, be warned that delivery takes FOREVER and the pizza's not nearly as good!!!",9/19/2013,185,21,0,7tceszKxmHyddoUIX3vyNw
2484,Andrew U.,0,1,"horrible. had two slices, regular and square. reg bread tasted like cardboard sauce was ok, no cheese to speak of. On the square (sicilian) slice, the bread was better, the sauce was just ok, but cheese was even worse- a dusting of parmesean and no mozzarella. bleh.I'm sorry, there is nothing to recommend this place.I went out of my way to go here because of the rave reviews and was sadly dissappointed.  One of the worst pizzas I've had in NYC.  The place in flatiron that's a dollar a slice is better.",8/9/2013,120,61,21,9eYN0_Xz-mXflz5Bij1BbQ
2485,Scott M.,0,5,"Brooklyn Landmark. Nothing like the Sicilian square with a cup of spumoni. Sauce is sweet and tangy, and the cheese is put on first to ensure that the crust doesn't get soggy. One of my favorite places.",9/15/2014,2,21,0,dEseogC0tzVHcNuWPoCNWA
2486,Steve F.,0,5,We spent the summer in Brooklyn and after multiple locals told us that we were missing out on the best pizza available we finally made a trip to L&B for dinner one night.  We were not disappointed!  Our only regret was that we didn't go earlier in the summer so that we could have gone more often.  The pizza is the best we have ever had and every time we order pizza now we wish it was from L&B.  Next summer we look forward to trying more of the entrees.  We had the Spumoni for desert and I loved it but my wife didn't care for it.  Can't wait to go back.,11/20/2011,103,66,64,_VhR9lKsAax-Kx678yKCow
2487,T D.,0,5,"I must say that when I saw the line for the pizza, I knew right away that it had to be a great place. My taste buds did not disappoint.",9/11/2014,0,24,0,t3nD8RLyezXwudsM0cLmew
2488,Jaclyn M.,0,5,best squares ever period!quick and easy and its alway delicious.,4/2/2016,0,4,0,irIl-RD615VmCHQdiPPQsg
2489,Jessica G.,0,5,"Best pizza I've ever had in my entire life. Hands down. Was shooting a tv show in Manhattan and some people who the producers met told us to go here. So good! Even the locals we hired said it was the best pizza they've ever had! The pizza is done backwards: dough, cheese then sauce. Soooo bomb!",4/5/2014,412,21,18,l9UNaMdJ-dX9IGTK0FN6bg
2490,bobbyjack s.,0,5,"Pizza Nirvana. My ex girlfriend was born and raised in Marine Park. She used to hang out at Spumoni Garden's throughout high school. She took me up to L&B and I was instantly hooked! She knows that I'm a pizza snob and no matter how much we argued we both agreed NYC pizza is better than any pizza in my hometown of Philly. L&B is Pizza Nirvana. To boot, they make incredibly delicious and simple artichokes and shrimp parm in the restaurant! I've heard the cheesesteak there is the best outside Philly, but all of the times there I never ventured to have one, it was either pizza or shrimp parm for me.Now, I grew up on water ice. I don't ""get"" spumoni, but the Italian ice @ L&B is quintessential NYC style. Just perfect. I'm getting hungry just writing this!",11/23/2011,17,12,0,j1Dik3ouxBg5gZxXA76Vrg
2491,Lenny P.,0,1,"I first started coming to this place in 1997.  It WAS much better back then.  Since the original owners sold it, the pieces have gotten a lot smaller and the service sucks!  Not worth the money  and they're too close to a C rating for me (they have a B right now).  I definitely won't be back!  House of Pizza on Union Street (between Columbia and Hicks) serves a similar pizza and the BEST calzones you'll ever have in your life!  Go there instead.",8/31/2013,18,102,172,zO4C6zbeQvltKGqgw-9oVg
2492,Nelson D.,0,4,Delicious Square slices made in the old school sicilian way- sauce on top!,9/29/2013,2,22,0,O12iaIlUyBcgNF_0K888aw
2493,Rosanna A.,0,4,"Excellent Sicillan slice! Great robust sauce, good quality cheese. I come here every summer from east ny Brooklyn with my best friend. We love the outdoor seating area. Speedy service and always fresh. I'm not a fan of the go made ices.. Serious let down.",5/8/2014,24,47,53,jDBkH9iDOP26cEM8qWyMNg
2494,Alexandra R.,0,4,"Whether it's Sicilian slices in the summer outside or the chicken parm in the dead of winter in their dining room, L&B does not disappoint. I grew up eating their spumoni on hot summer days and even had a spumoni birthday cake one year. The pizza is delicious, but what does it for me is the spumoni-- very few places in NYC to it up right like L&B. Give them a try!",2/27/2014,48,77,9,YppIzyHohAbLqqDZeCXvBg
2495,Samantha G.,0,5,"went in the daytime once on a bike ride home from coney island. great! the pizza was awesome, the outdoor seating was great and large enough to accommodate several friends.",12/13/2015,1,16,0,hGoiHDQHLRo-lXcBABe4PQ
2496,Andrew D.,0,2,"If you go for the Spumoni you won't be disappointed.If you go for the pizza, you'll leave unhappy.Been going there for years (30 plus) and the trend is down for the last 10.Sorry, I know it's a Brooklyn landmark place, but it is what it is.Cool place to hang out on a summer night though.",8/27/2014,0,16,2,RZn7Nnu6nmydd2jcO32UiA
2497,Ryan D.,0,3,"Great slices, just goddawful lines all of the thyme.",6/13/2013,19,89,0,uJlRkqIQiUWrIBTu8xp4Fw
2498,Angel R.,0,4,Square=Sicillian Thats all you need to know!!!! The Spumoni Ice Cream is Awesome.. This place is a NY Staple and a must do if you are lookin for some good pizza!,2/21/2012,220,69,38,Su_M5jhr4PxHx-j0uaybbg
2499,Jaimee A.,1,4,"Awesome pizza, super yummy spumoni - nuf said!!",8/11/2011,2293,1648,660,BZZKX1-LuWoruSstXPzanQ
2500,Greg B.,0,1,"We just ordered a pizza for $40 this past Sunday and it was soooo late and barely warm and all dough this time. This is the second time we ordered a delivery; it never came for our wedding the first time, now it is so late the pizza is barely warm. To add insult to injury, the pizza was all dough with barely any topping and I have eaten here many times and quality dropped; unless you like dough bread with barely any sauce and cheese. Spare yourself, many reviews even on food channel are bogus.",3/24/2016,1,54,0,CCPD8bqWEsKVOpT1RwIkOQ
2501,Juliet C.,0,3,"Saw the Yelp review and headed over with Carol L. Thought we were lost after getting off the train, but after walking through some questionable areas, we made it in one piece to L&B.Then, there was some confusion about how to order, since there's 3 different areas. There's an indoor, sit-down restaurant, where we actually went in, sat down, drank a sip of water, before realizing this was probably not what we were looking for. I'm sure the waiters were not amused when we got up and left....Then, we dilly dallied in the middle part for a good 5 minutes, where there's a counter for take out, where we scoured the menu looking for the pizza and spumoni...before some kind soul took pity on us and told us we probably wanted to go outside.Finally. Outside at the most left window we ordered our (whole entire square pizza with pepperoni for 2 little girls), and waited for it.It was delicious! With plenty of leftovers I was eating pizza for days, and trust me I was not complaining. Then, we went to the 2nd window and got us some dessert. BTW don't get all Pistachio you'll regret it. But the Lemon Ice was very refreshing.I think L&B is the ideal place if it's nice day and you have a big group of hungry teenagers to feed..or even a nice casual/fun date spot. But I don't think I'll be making the trek for L&B just for the heck of it again.",8/15/2011,487,97,14,WbQNC4ATGDKe47LLcSS2tg
2502,Derf M.,0,1,"I've been here a few times and it always disappoints. The slices are always way undercooked; flaccid, doughy and super salty. The sauce, what little of it there is, is inoffensive, so it gets one star. I can think of literally dozens of places that serve up better slices. I don't understand the hype; Brooklyn should know better.",7/29/2013,0,8,0,rVvVDzBsdP9lEKEFhw-3Dg
2503,Lauren C.,0,5,"In keeping with my pizza kick, here is another review...this time NY pizza, the real deal! AMAZING is an understatement. L&B has the BEST sicilian pizza EVER, it is like no other. Thick, and somehow creamy almost, it melts in your mouth! The cheese is a perfect consistency with the sauce they just slide right into your mouth! Best part is you can sit outside and eat your pizza then walk up to the window and have a Spumoni ice for dessert! The Spumoni is out of this world and I have yet to have any that come close to it...it is creamy and light, not to sweet, but just right. Stop in and ask for a ""square"" slice, a corner is my recommendation (if you like extra crust). You are surely going to fall in love if you are a pizza lover!",9/13/2013,70,16,0,DNo1FlLMHEEvhyqBGbFlqw
2504,Justin P.,0,5,Awesome pizza and food from the restaurant. I love the tartufo   From the place awesome!!,2/13/2014,14,47,0,EkJeYFFuALwDyzb6mcs1fg
2505,Isana G.,0,3,"It's nice to sit outside on a summer evening, enjoying a good square and spumoni. L&B makes a pretty good square. Perhaps even a very good square. The crust is tasty, the sauce is tangy, the sprinkling of cheese is nice. However, while it is enjoyable, it does not blow me away. There's not much else to say about the L&B expereince.",8/12/2011,102,180,27,s5MLPOC2uFvGetQFpsy1aw
2506,Dani M.,0,4,"I went here on a tour of Brooklyn. Yes, a tour. I was only able to try the Sicilian pie, but boy was it good. Most pizzerias specialize in thin crust or Neapolitan styles so it was a nice change. You can sit inside for more of a formal dining experience or sit at one of the tables outside and just get down and dirty with your pizza.",6/13/2014,2,124,46,H81cw4ZcQX3JyX_0Mlwj9g
2507,Tamara K.,0,5,You can't get a better sicilian pie anywhere!  The sauce is awesome and the crust is perfection...nice and crispy on the outside!  The round pie is good too but the square pie is the bestest!  I have been coming here since I've been able to walk.  First place us Brooklyn people go as soon as the weather warms...get a slice and eat it outside!  Then we get one of their ices.  Their restaurant food is pretty good too...good chkn parm...broccoli rabe....great seafood salad!,8/28/2013,26,139,15,5dK7rSjS9e3Mqd2nSWOxeg
2508,Allison H.,0,5,Delicious! First time visit here and definitely lived up to the hype. Must get a square or two.... Sauce is amazeballs. Topped off by rainbow Spinoni to get the full experience w pistachio vanilla chocolate in the paper cup. Yup I will b back.,8/15/2014,7,11,7,Raq0-8_sYSULGUAp8VLjDQ
2509,Brooklyn O.,0,5,Anybody on here that thinks l&b isn't owned by the same family that started it is not very smart the pizza Is made by Mexican and Egyptians doesn't mean that the people that once owned it are not there anymore,1/21/2015,157,4,0,VJurySq7PjgEPyfUMRitOg
2510,Christina B.,0,5,"CHEF'S TABLE. CHEF'S TABLE. CHEF'S TABLE. This place is the real deal and well worth the trek from Manhattan. I've only been twice now but both experiences were gleeful, memorable meals and the dishes were consistently delicious. The wait for a table is well worth it. When you're there, look around at people's faces in the dining when their plates are placed down in front of them and you'll see the look of pure happiness. The portions are American huge which is great for leftovers, and try not to think about the amount of ice cream and salad that is going to waste because you can't take those things home (although they did ask). One of the best restaurants in the whole damn city.",3/20/2016,0,42,0,t_MgolwzEegn9jHGEmPY_A
2511,Felice S.,0,5,"Absolutely THE BEST Sicilian pizza anywhere. The heroes, especially the eggplant parmigiana  are wonderful. I LOVE their homemade Spumoni. If you have the time to eat in the dining room. the food is delicious and the portions are huge.  The experience is quite different from the neighborhood vibe that you get at the  spacious outdoor tables.",12/30/2015,1,32,2,iiEfXgcwLZe0KMTyEpMBzA
2512,Jennifer J.,0,4,"In the summer of 2011 when I visited New York, my cousin took me to L&B Spumoni Gardens to satisfy some pizza cravings, and the rest is history. The image, taste, and texture of those pizza squares still linger and dance around vividly in my memory from time to time.I had never eaten a square pizza until I came across L&B Spumoni Gardens... unless you count those cheap little cellophane-wrapped bricks that used to be served for lunch during elementary school, but does that REALLY count and can something that plastic/rubbery-looking really be called ""pizza""? I shake my head profusely.Spumoni GardensSicilian pizza squaresWhy so far away? :(Crunchy, airy crustGooey mozzarella cheeseHomemade ruby sauceYou're the freaking bestYou are my perfect pizzaWe should be as oneStomach keeps growlingDrooling at the thought of youWant to eat you now!Nom nom nom nom nomPrecious little pillow moundsPlease come to SoCal :(I seriously just went to Google Maps to map out the trip from my house to L&B Spumoni Gardens, and if I start driving now, I can cover the 2,780 miles in 41 hours if I don't take any restroom/shower/sleep breaks!Can some nice person in Brooklyn who reads this desperate cry for help please send me a Sicilian pizza or ten from L&B Spumoni Gardens ASAP to alleviate all heartaches? Overnight shipping preferred to avoid further delays. Would be even better if you flew me out to New York for an all-expenses-paid trip. Thanks, friend.",2/3/2013,186,245,241,GGQiZ3bVpODlmIF_pm_kIw
2513,Michelle S.,0,4,"The pizza is famously delicious  ... This no one can deny! However , it gets so busy there that parking is a pain! L&B does have a small parking lot for customers but I notice a lot of people stay in their cars all night! They become ""squatters"" in L&B's parking lot. This isn't a drive through! Get your pizza and hit the road!!!  As a result, people like myself who are there to do just that become the victims of pissed off delivery boys who've HAD IT with the lack of spots in the lot. One evening I had a craving for L&B's pizza. I found a spot in the lot and ran in. When I come back to my car I find that some asshole blocked me in and it is impossible for me to pull out my car and go home! One of the workers in the back informed me that the car belonged to one of the pizzeria's drivers. I asked if he can kindly tell the inconsiderate piece of shit to move his car. Well I waited and waited .  Then I went inside L&B's and asked again. Then I was told it will be moved. As I made my way back... The dickless wonder drove off. My pizza was nice and cold. Thank you for this lovely experience L&B!",3/17/2016,9,8,1,0uawsw8QA0iVs6-WTh-CBg
2514,Dian L.,0,4,"L&B's set up reminds us of Brooklyn times I've never experienced.  Going out for pizza with one's crotchety dad after a Little League game, some kind of Philip Roth or other 70s Jewish writer remembrances.  The shape of the Sicilian slice reminds me of the cafeteria pizza I unselfconsciously enjoyed as a kid.  The taste is so much more, sweetish sauce, crumbled parmesan cheese that looks ungenerous, but actually adds enough tang, a dollop of mozzarella.  It is a unique slice of Sicilian pizza and certainly the best of its kind.  As an ice cream obsessor, I had to try the spumoni.  It looks like it hails from a deep, warm tradition I never participated in, looks like balls of Neapolitan ice cream I've never seen or tasted, a reminder of beloved desserts and when this neighborhood was mostly Italian.  It tasted like a pistachio almond concoction and was overall delicious though not very creamy.  When my friends and I came to try this place, I gawked at the ""real Brooklyn Italians"" with teased hair, troweled on makeup, and large families... in this pizza joint surrounded by Jewish stores and Russian Uzbek waiters hanging out outside of Baku.  I rarely see teased hair and generally find most Italians that grew up in pre-Giuliani New York in places like New Jersey.  I imagined the countless families rewarding each other and celebrating here.  However, I hear bad things about the table service and restaurant food despite the epic spumoni cake I saw someone bring out.  I wouid rather eat outside and pretend I'm in some New York version of Slums of Beverly Hills.  Though this is far and away superior to a Sizzler.",8/11/2013,96,235,39,sMgqk8mJ7oscSWpFRMBOCQ
2515,Asvy S.,0,5,"My personal favorite pizza, the Sicilian square at L&B's. The zest in the homemade sauce, combined with the sweet soft thick dough and crispy crust provides for an experience worth the out of the way trek. To wrap it up, the not too sweet spumoni gelato (and hell most of their flavors of ice cream), I would take this pizza joint over any other any day of the week.",1/5/2014,51,57,8,5NWfdwItMP3j_SBkXTBslg
2516,Kaitlyn Y.,0,4,"People come here for their famous grandma slice. I think they're okay, not too much of a big fan of their pizza but their pasta, chicken Alfredo with grilled chicken is what I usually order is delicious. It comes in a big portion and they also deliver if you live around the neighborhood!",2/24/2014,40,300,132,FeF25J5fgsLQ-doJ6-SL3Q
2517,Paul P.,0,4,"Good place, pizza is over-rated but their Italian Ices are outrageous",9/3/2013,73,7,0,jffPmh_ydYhD5H_CnyykSA
2518,Maria T.,0,4,Great food. Def will run into people you know from the neighborhood that you have not seen in awhile,1/7/2015,6,9,0,vTGwhPYD1PWYMoyVt4aCYw
2519,Chelsea W.,0,1,"Very poor experience! I ordered fried calamari with sweet sauce. What I got was plain calamari with no sauce. That would have been a little easier to deal with if the delivery guy wasn't so rude. Nothing like having someone mutter under their breath as they are walking away after delivering the food. I have ordered from here twice and each time , the person who came to my door was very ignorant. Two times too many for me. Not willing to give a third strike . You should really work on people skills when making a delivery especially if the order is wrong !!!!",8/16/2015,0,2,0,axBj7OdSLK-mMswzyCTyUg
2520,Janice C.,0,1,"This is a place I have been going to since I was a kid. I have eaten at the restaurant portion of this iconic place more then I can remember. The food has always been delicious and the service good. However this was not the case during my most recent visit. First off they changed their sauce recipe and it's horrible, you can still taste the metal from the cans, I didn't even want to dip my zucchini sticks into it. Second off they have the audacity to bring out a grilled shrimp salad, which consist of iceberg lettuce and a under ripped tomato. It honestly looked like a salads you make when you have no ingredients in your house. The shrimp were not bad but when the bill came and the salad was 23$ we honestly thought our waiter over charged us by a mistake. This young waiter came over, who has been there for a long time (I've seen him before)and he was so rude when we asked about the price, we thought it was a mistake considering it was literally iceberg lettuce an underripe tomato and some chopped radishes. He had the audacity to say ""well...that's what a ""salad"" is.""  As if I needed a lesson on what a salad consists of! I proceeded to thank him for the ""lesson"" on salad (mind you he was young enough to be my son). how's that for rude and disrespectful. The service was awful the food shabby and I won't be returning. This place is becoming trash. Take your pizza from the window and run home. The dining room is a D class facility.",3/12/2017,0,11,2,d79OGZx6mVD16YVhX0-x7g
2521,Carmen Y.,0,5,"I've heard so much good stuff from my friends who are BK natives about L&B's famous pizza pies and square pizzas.  Pies and squares??  Sorry, but I never heard of such a thing here at home.  So while staying in BK with friends, I knew it was a must that I went to check out with L&B was all about.  What was I in store for??Man, I had noooo idea!  Deeee-freaaakin-LISH!My friend MZ took me here on a Wednesday night and as always, I ordered with my eyes.  Between just the 2 of us, we had the following:Fried zuchinnis (the order is HUGE)Some rice ballsFresh clam linguini (omg soooo good)a slice of Sicilian square pizza just so I can try it out (so soft!)the famous L&B spumoni icecreamand lastly, we washed everything down with a few StellasThe service was exceptional.  Very homey and comforting decor and ambience.  Flavorful dishes.  Large portions (definitely meant for sharing).I now know what my BK boys have been talking about here.  Damn, food coma never felt more worth it!!  L&B, you are definitely a solid 5 stars alright! :D  I will definitely be back!",3/1/2011,116,189,50,CI9cxb-iDl1xlxFF0jEquQ
2522,Michelle T.,0,5,"You know what's fun? Coming here on a beautiful day, sitting outside and observing the rare specimens behind the glass - aka, the noobs who sit indoors and think it's perfectly cool to order a regular pie (""rounds"")... with toppings. GASP!  Save your usual orders for your usual pizza places - when you come here, it's actually hip to be SQUARE. Square pizza, that is - the saucier version of the traditional Sicilian slice with a crispy crust that tastes like cheese toast.I nominate L&B for best pizza in the universe and you will too once you come here for a couple of squares and follow it up with a rainbow spumoni (I don't know which realm has rainbows made of pistachios, chocolate and vanilla, but I'd like to go there some day). Don't let the lines intimidate you, everything here moves pretty fast; parking and a seat outside can be a challenge on the weekends though. But outdoor seating is definitely worth the wait for me - when I come here, it makes me long for the retro version of the New York I WISHED I lived in.",6/12/2011,37,82,35,QbbYBzDjbKj9bjLKwRJcNQ
2523,Roxie R.,0,4,"This place is a Brooklyn institution for a reason.  I love when out of towers come to visit just cause it gives me an excuse to go back.  I don't care if you don't like sicilian pizza, eat it, it will change your idea of pizza.",2/17/2014,26,20,1,J0GHnFM_SHb3FgRr1TrDTA
2524,Freddie F.,0,3,"This was my third trip to L&B Spumoni Gardens. In 2008, FEEP (fellow enthusiast for eating pizza) Jr. and I did an outer boro pizza tour. We made a stop at Spumoni Gardens for a slice of their square pie and a conventional triangle slice from the round pie.  About a year ago, I returned with EPBAC (eats pizza but avoids cheese) and again sampled both the square pie and a conventional triangle slice. Based on those two experiences, I safely concluded that the round pie was forgettable. The square didn't blow me away either, but based on the reviews of pizza bloggers more expert than I, it was an easy decision on a hot August afternoon to stop in and try again en route from Dyker Heights to JFK.Here is some background, excerpted from their website: ""Here we are known for our Famous Sicilian Pizza, Home made Spumoni, and outside seating. Ludovico Barbati came into the United States back in 1917, from Torella Di Lombardi, Italy. In 1938 Ludovico learned from a baker how to make Spumoni and Ices, in a little garage on West 8th Street, Brooklyn New York. He sold his products up and down the streets of Gravesend & Bensonhurst, Brooklyn. In 1939, Ludovico, Sr. decided he needed a little, inexpensive place to make the Spumoni and Ices, so he purchased vacant property on 86th street in Brooklyn. In the mid 1950's L & B Spumoni Gardens built the second building, which is now the Pizzeria, selling our famous thick Sicilian pies, as well as our regular round pies. L & B Spumoni Gardens is now in its fourth generation. There will always be a family member to greet you at our doors.""Nice stuff! Let me translate that last sentence: ""There will always be a family member to bark at you if you hesitate when you order.""  That is not a complaint! In fact, the brusque attytood of the window staff is part of L&B's charm. The place is huge by pizza joint standards. There is a separate window to order pizza and a window for spumoni and Italian ices.I ordered two square slices, and I was happy that I did not get a center sans-cornicione piece. I got one standard border slice that had a single crusty edge, and a corner piece with two crispy edges. Upon visual inspection, it is abundantly clear that this is not pizza, deep-dish pizza, or Sicilian pizza. Yes, it has a thick Sicilian-style crust, but the cheese is a mere dusting of some aged finely grated cheese, probably Parmesan. This, folks, is what we call tomato pie in Conshohocken PA (and at Wegman's market).For a cheeseless pie, the sauce should shine. This sauce was nice, but it gets smoked by the sauce at Marzano's in Exton PA, where the sauces sits atop the cheese in the uniquely Pennsylvanian ""upside down pizza"" style. In fact, this sauce was no better than the thick rich red gravy that sits on the five buck tomato pie from Wegman's. Those who praise the L&B square pie talk most about the crust. Crisp, airy, crunchy. It was all that. Starting with its perfectly browned bottom, above that is a layer that is puffy like good Italian bread, then above that is a layer that is dense and moist (probably from the sauce). Texture-wise, this is pretty good. Better than the light airy crust at Marzano's, and with a tad more flavor than the Wegman's tomato pie.I have to conclude about this square pie what I've concluded about tomato pie in general: if you grew up eating it, it must be pretty special. If you discover it as an adult, it's a fine snack but at the end of the day it's a pretty good pizza with the cheese missing. I'm glad that there are places like this, but I think the whole look and feel -- window ordering, outdoor seating, spumoni for dessert -- makes this place more an experience than an epicurean event (same can be said for Pat's or Geno's Cheesesteaks on Passyunk Avenue in Philly). You go for the ambiance, not so much for the food.I love ice cream, I like spumoni but there are a lot of places selling some crappy stuff they call gelati or spumoni but which aren't as good as supermarket ice cream. I'm happy to report that the spumoni at L&B was wonderful. I loved their take on ""Neapolitan"" in which they substitute pistachio for strawberry. And they scoop it from three different drums!  The vanilla, chocolate, and pistachio products were the perfect soft texture (though they began to melt faster than I could eat & photograph). The small cup of spumoni was the same price as a square slice: $2.25. Nice value.How does it all stack up?  Based on my two past experiences, I rate the round pie a 5. Not bad, but not distinctive in any way. The square pie rates higher. I think I can go up to 7. The spumoni is a 9.5!  Loved it. This is a fine institution and I encourage you to stop by if you are in the area OR if you are a big fan of tomato pie. But for me, it's not destination pizza.I am Pizza Quixote!",8/7/2011,8,39,13,fvlpdmIOs_1y7FVw_-jPCA
2525,John C.,0,5,Always good and consistent. Have to get the square. My favorite is the sausage and broccoli rave with fusilli pasta. Top it off later with a spumoni and espresso.,7/23/2014,17,31,2,0WrDZuoXQ_A0QMPBiM3fvA
2526,Nancy H.,0,1,"BEWARE! Top Shot Multi Service, owner Israel Lomas is a total scam. I completed training from the school. They take your money in cash, the interviews are bogus and there are no job placement.This is a total bait and switch scam.",5/2/2013,0,1,0,5XZZdJfigYlqkVKfFsPtVw
2527,Russ H.,0,4,"If your a fan of deep dish Sicilian pizza, then this place is like a dream come true.  I'm not a big fan of deep dish pizza, but this is definitely the best deep dish I had ever tried. The sauce is absolutely superb. Definitely recommend this place.",5/19/2014,404,21,0,-EhHs5jFslN_jpBPk7OxpA
2528,Andrey D.,0,5,Awesome pizza (specifically squares).  Been coming since I was a little kid and,10/12/2013,14,24,2,03iExWTlpSsobI0OYPTkZg
2529,Yolly V.,0,5,Awesome place to eat authentic Pasta.,3/27/2014,28,12,1,Q_23CCe8PlPKMD0O6cyTgw
2530,Laura M.,0,5,"A Brooklyn classic!  Fantastic staff and delicious food! Worth the wait when there is one, too!",2/14/2014,1,59,26,KqLESrGlqBn4eIJJLSRnvg
2531,Michael U.,0,2,"Continuing along our previously determined route - 2 persons per car - our next stop would be one of the oldest in Brooklyn - L&B Spumoni Gardens.  Having heard of this space from some local friends in the past but having never seen it mentioned on a ""best of"" list (actually, most of what I'd heard was quite negative aside from two glowing recommendations of the namesake Spumoni) I went into the experience with modest expectations - expectations seemingly warranted by the rather unkempt clientele (think track suits and fake-gold chains) and gaudy exterior (think  neon lights).....plus Steve 1's statement that he wanted to bring us here as a ""contrast"" to DiFara's - and that he wasn't going to order any pizza.More a full-fledged eatery than DiFara's or the other spaces on our trip, the first thing I noted when entering the non-pizza half of L&B was the smell - it wasn't ""bad"" but it reminded me of the ketchup factory near where I grew up - not a good sign since I saw spaghetti sauce and not a Heinz bottle.  Following Steve 1's lead and first ordering a small spumoni for a little over $2 I have to admit that although I'm pretty sure there was nothing artisan about the ingredients or organic about the colors this was some tasty ice cream - a bit more icy than creamy but absolutely loaded with faux-pistachio flavor, buttery almond/vanilla, and Hershey's kisses tasting chocolate.Making our way next door where Steve 2 and Laura had already taken a seat I was greeted by a burly smiling fellow serving up slices and when I ordered a single slice he gifted me a second for free as there were only two left in the pan - a nice gesture, even if it would turn out to be wasted.  Taking a seat and subsequently a bite I instantly noted the previously ""contrast"" - this square slice was pretty terrible.  With a doughy crust not terribly different from the frozen sort you'd expect from Costco topped with a sort of briny and bland sauce and grated parmesan plus what was undoubtedly bagged mozzarella (perhaps from Costco?)  the only fair comparison I can make is to the square slices served up at Little Caesars in Joe Louis Arena when I was a child...a pizza I never really liked, but a pizza I always finished due to the excessive arena price and a pizza I'll always remember due to the location.  Unfortunately (or perhaps fortunately?) for L&B the price was bargain basement so I had no trouble placing the second slice in the trash before leaving the memorable (for better or worse?) location.",4/4/2011,3127,4510,103926,U4INQZOPSUaj8hMjLlZ3KA
2532,melissa w.,0,1,"This place must have gone downhill. It was my first time there and probably the last. We sat inside, and our first impression was a cockroach crawling on the guy sitting next to us. Now, that's pretty bad but the way the way management handled it was appalling - the waiter said the ""guy was smoking crack"" and denied the situation while  everyone around saw it, and then continued to joke about it the rest of our meal. Aside from that debacle, the food was very bland and nothing special. I've had SO much better italian food in Brooklyn - I would not recommend this place. For example -Patrizias in Williamsburg and Il Porto in Fort Greene blow this place out of the water. Also, the interior seems like it hasn't been thoroughly cleaned since the place opened and is very outdated. I also feel nauseous after eating. BLEH. Sidenote: I did have their pizza at Barclays Center and it's pretty good (for arena food).",8/16/2013,4,8,0,QyIUFEBMnNJg_huhYRBjRA
2533,Stephanie D.,0,4,"I don't care what anyone says: this pizza is the best in Brooklyn.I've been to L&B at least a dozen times, even though I live quite a distance from it. It's completely worth, without a doubt. Their square pizza is the best I've ever tasted. I don't know whats in that sauce, but whatever it is, it's amazing.I just have one complaint though (Which is why their not getting 5 stars from me). They have a separate dine-in portion of their restaurant for getting dinner items like pasta and such. I've gone there a bunch of times with my friends at night to get together and eat, and we're not cheap girls. We sit there and order a bunch of different things yet every time I go there it takes them FOREVER to serve us. We go in there, sit down and wait for no less than 15 minutes before somebody remembers we haven't ordered yet. This has happened to me every time I've went there. Now either they think since I look young I'm not going to tip well, so they slack on service. Or their waiting staff is incompetent. Whatever the case may be, I will still be coming back. What can I say? Their food has me hooked.",1/16/2012,17,17,1,OgKfv_m69xMZ-UJlHZcJGA
